STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,SECOND_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,Fall_GPA,Spring_GPA,Passed_Count,Failed_Count,Incomplete_Count,First_Completion_Rate,Second_Completion_Rate,Total_Attempt_Hours,Total_Earned_Hours,Total_Completion_Rate,Need_Coverage_Ratio,Unmet_Need_Ratio,Net_Cost,Financial_Difficulty,Major_Category
7847150,18,F,BGD 1,Y,N,990.0,Fall 2010,Spring 2011,Off Campus,0,69.0,2.9,SCHOOL 130,College/Beyond,High School,Bachelors,13,9,13.0,13.0,0,0,0,0.0,2.6666666666666665,2.0,6,0,0,0.6923076923076923,1.0,26.0,22.0,0.8461538461538461,0.0,0.0,0,0.0,Undeclared
8016421,18,F,BGD 1,Y,N,1070.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.36,SCHOOL 130,College/Beyond,High School,Bachelors,14,14,13.0,13.0,0,0,0,0.0,3.0,2.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,STEM
7896986,18,F,BGD 3,Y,N,990.0,Fall 2007,Spring 2008,On Campus,1,69.0,3.5,SCHOOL 85,High School,College/Beyond,Bachelors,16,16,14.0,14.0,845700,1245480,399780,327684.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.3209846806050679,0.2630985644089026,845700,1173384.0,Education
7787763,18,F,BGD 3,Y,N,990.0,Fall 2007,Spring 2008,On Campus,1,246.0,3.15,SCHOOL 73,Other/Unknown,College/Beyond,Bachelors,17,17,16.0,16.0,0,0,0,0.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,1.0,33.0,33.0,1.0,0.0,0.0,0,0.0,Social Sciences
7797972,18,F,BGD 1,N,N,1190.0,Fall 2010,Spring 2011,Off Campus,1,0.0,2.75,SCHOOL 7,No Information,No Information,Bachelors,16,12,12.0,9.0,0,0,0,0.0,2.6666666666666665,2.3333333333333335,6,0,0,0.75,0.75,28.0,21.0,0.75,0.0,0.0,0,0.0,Arts & Humanities
7997965,18,F,BGD 1,Y,N,990.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.71,SCHOOL 34,No Information,No Information,Bachelors,12,12,16.0,15.0,0,0,0,0.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,0.9375,28.0,27.0,0.9642857142857143,0.0,0.0,0,0.0,Undeclared
7854846,18,F,BGD 3,Y,N,950.0,Fall 2007,Spring 2008,On Campus,1,138.0,2.43,SCHOOL 236,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,0,0,0,0.0,3.0,2.3333333333333335,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Other
8007593,18,M,BGD 1,Y,N,990.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.12,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,15,15,15.0,15.0,0,1255740,5512800,-347580.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,4.390080749199675,-0.2767929666969277,-4257060,-347580.0,Business
7887872,18,F,BGD 1,N,N,950.0,Fall 2006,Spring 2007,Off Campus,1,0.0,3.07,SCHOOL 7,College/Beyond,High School,Bachelors,15,14,15.0,14.0,0,860640,2264340,0.0,3.0,2.3333333333333335,6,0,0,0.9333333333333333,0.9333333333333333,30.0,28.0,0.9333333333333333,2.630995538204127,0.0,-1403700,0.0,Undeclared
7852460,18,F,BGD 1,Y,N,530.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.7,SCHOOL 9,Middle School/Junior High,High School,Bachelors,14,10,13.0,13.0,800100,1316580,516480,275220.0,2.6666666666666665,2.6666666666666665,6,0,0,0.7142857142857143,1.0,27.0,23.0,0.8518518518518519,0.3922891127010892,0.20904160780203254,800100,1075320.0,Education
7847256,18,M,BGD 1,Y,N,910.0,Fall 2010,Spring 2011,On Campus,0,215.0,3.44,SCHOOL 288,College/Beyond,College/Beyond,Bachelors,14,10,18.0,18.0,0,0,0,0.0,3.0,2.3333333333333335,6,0,0,0.7142857142857143,1.0,32.0,28.0,0.875,0.0,0.0,0,0.0,Social Sciences
7949327,18,M,BGD 1,Y,N,1150.0,Fall 2009,Spring 2010,Off Campus,1,69.0,2.78,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,16,16,19.0,19.0,864660,1417380,552720,237240.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,1.0,35.0,35.0,1.0,0.38995893832282097,0.1673792490369555,864660,1101900.0,STEM
7773607,18,F,BGD 1,Y,N,990.0,Fall 2005,Spring 2006,On Campus,1,0.0,3.19,SCHOOL 44,No Information,No Information,Bachelors,13,13,14.0,10.0,0,0,0,0.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,0.7142857142857143,27.0,23.0,0.8518518518518519,0.0,0.0,0,0.0,STEM
7784556,18,M,BGD 1,Y,N,990.0,Fall 2006,Spring 2007,Off Campus,1,69.0,2.53,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,12,9,12.0,12.0,0,0,0,0.0,2.6666666666666665,2.3333333333333335,6,0,0,0.75,1.0,24.0,21.0,0.875,0.0,0.0,0,0.0,Business
7955858,18,F,BGD 6,Y,N,910.0,Fall 2008,Spring 2009,On Campus,1,69.0,3.37,SCHOOL 153,High School,High School,Bachelors,15,15,15.0,15.0,0,0,0,0.0,2.6666666666666665,2.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,Business
7768508,19,F,BGD 6,N,N,830.0,Fall 2008,Spring 2009,Off Campus,1,1735.0,3.76,SCHOOL 1,High School,High School,Bachelors,15,15,13.0,13.0,0,0,0,0.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Undeclared
7920228,18,M,BGD 1,Y,N,990.0,Fall 2010,Spring 2011,On Campus,0,69.0,2.56,SCHOOL 153,High School,High School,Bachelors,13,12,13.0,13.0,0,0,0,0.0,3.0,2.3333333333333335,6,0,0,0.9230769230769231,1.0,26.0,25.0,0.9615384615384616,0.0,0.0,0,0.0,Education
7893038,18,M,BGD 1,Y,N,1380.0,Fall 2009,Spring 2010,Off Campus,0,69.0,3.56,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,12,12,13.0,13.0,1407060,1409460,2400,467640.0,3.0,2.0,6,0,0,1.0,1.0,25.0,25.0,1.0,0.0017027797880039164,0.3317866416925631,1407060,1874700.0,STEM
7999514,18,M,BGD 1,Y,N,1030.0,Fall 2009,Spring 2010,Off Campus,1,90.0,3.5,SCHOOL 22,College/Beyond,Other/Unknown,Bachelors,12,12,16.0,16.0,1131960,1409460,277500,570540.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,1.0,28.0,28.0,1.0,0.19688391298795282,0.404793325103231,1131960,1702500.0,Business
7816735,19,F,BGD 1,N,N,1190.0,Fall 2010,Spring 2011,On Campus,1,574.0,3.26,SCHOOL 98,Other/Unknown,Other/Unknown,Bachelors,17,13,15.0,15.0,0,0,0,0.0,3.0,2.3333333333333335,6,0,0,0.7647058823529411,1.0,32.0,28.0,0.875,0.0,0.0,0,0.0,Arts & Humanities
7858316,18,M,BGD 1,Y,N,990.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.0,SCHOOL 10,No Information,No Information,Bachelors,12,12,12.0,12.0,0,0,0,0.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,1.0,24.0,24.0,1.0,0.0,0.0,0,0.0,Business
7842258,18,F,BGD 3,Y,N,950.0,Fall 2006,Spring 2007,On Campus,1,138.0,3.43,SCHOOL 138,High School,College/Beyond,Bachelors,15,15,16.0,12.0,0,0,0,0.0,3.0,2.3333333333333335,6,0,0,1.0,0.75,31.0,27.0,0.8709677419354839,0.0,0.0,0,0.0,Business
7930895,18,M,BGD 3,Y,N,1110.0,Fall 2008,Spring 2009,On Campus,1,150.0,2.82,SCHOOL 121,College/Beyond,College/Beyond,Bachelors,14,14,16.0,15.0,0,0,0,0.0,2.6666666666666665,2.0,6,0,0,1.0,0.9375,30.0,29.0,0.9666666666666667,0.0,0.0,0,0.0,Social Sciences
7863620,18,M,BGD 1,Y,N,1110.0,Fall 2009,Spring 2010,On Campus,0,150.0,2.96,SCHOOL 67,College/Beyond,High School,Bachelors,15,15,15.0,15.0,0,1410180,5999940,-432420.0,3.0,2.0,6,0,0,1.0,1.0,30.0,30.0,1.0,4.254733438284474,-0.3066417053142152,-4589760,-432420.0,Business
7780714,18,F,BGD 6,Y,N,1070.0,Fall 2010,Spring 2011,Off Campus,1,0.0,3.4,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,13,13,12.0,12.0,0,0,0,0.0,3.0,2.6666666666666665,6,0,0,1.0,1.0,25.0,25.0,1.0,0.0,0.0,0,0.0,Business
7895784,18,M,BGD 1,Y,N,990.0,Fall 2010,Spring 2011,Off Campus,1,69.0,3.42,SCHOOL 27,College/Beyond,College/Beyond,Bachelors,15,11,14.0,14.0,0,0,0,0.0,2.6666666666666665,2.0,6,0,0,0.7333333333333333,1.0,29.0,25.0,0.8620689655172413,0.0,0.0,0,0.0,STEM
7822872,18,F,BGD 2,Y,N,950.0,Fall 2005,Spring 2006,On Campus,0,150.0,3.23,SCHOOL 140,High School,College/Beyond,Bachelors,15,15,18.0,18.0,596820,1146420,549600,191640.0,2.6666666666666665,2.3333333333333335,6,0,0,1.0,1.0,33.0,33.0,1.0,0.47940545349871777,0.16716386664573193,596820,788460.0,Social Sciences
7921417,17,M,BGD 1,N,N,1070.0,Fall 2010,Spring 2011,Off Campus,0,0.0,3.75,SCHOOL 7,High School,High School,Bachelors,13,13,12.0,12.0,0,0,0,0.0,2.3333333333333335,2.0,5,1,0,1.0,1.0,25.0,25.0,1.0,0.0,0.0,0,0.0,Health
7910403,18,F,BGD 3,Y,N,870.0,Fall 2010,Spring 2011,On Campus,1,138.0,2.72,SCHOOL 44,High School,High School,Bachelors,13,6,16.0,16.0,0,0,0,0.0,2.3333333333333335,2.3333333333333335,5,1,0,0.46153846153846156,1.0,29.0,22.0,0.7586206896551724,0.0,0.0,0,0.0,Health
7899464,18,F,BGD 3,Y,N,870.0,Fall 2010,Spring 2011,On Campus,1,150.0,3.47,SCHOOL 76,High School,High School,Bachelors,13,9,15.0,15.0,0,0,0,0.0,2.3333333333333335,2.0,5,1,0,0.6923076923076923,1.0,28.0,24.0,0.8571428571428571,0.0,0.0,0,0.0,Social Sciences
8020104,18,F,BGD 3,Y,N,1070.0,Fall 2008,Spring 2009,Off Campus,1,150.0,2.95,SCHOOL 144,Other/Unknown,Other/Unknown,Bachelors,13,9,17.0,17.0,1306020,1306020,0,216180.0,2.6666666666666665,2.0,5,1,0,0.6923076923076923,1.0,30.0,26.0,0.8666666666666667,0.0,0.16552579592961822,1306020,1522200.0,Arts & Humanities
7825081,18,M,BGD 3,Y,N,950.0,Fall 2006,Spring 2007,Off Campus,1,69.0,2.69,SCHOOL 130,Other/Unknown,High School,Bachelors,17,13,12.0,9.0,1141980,1187280,45300,509100.0,2.3333333333333335,2.3333333333333335,5,1,0,0.7647058823529411,0.75,29.0,22.0,0.7586206896551724,0.03815443703254498,0.42879522943197895,1141980,1651080.0,Business
7964617,18,F,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,On Campus,1,138.0,3.17,SCHOOL 61,High School,College/Beyond,Bachelors,17,13,16.0,16.0,118140,1418100,1299960,-299280.0,2.3333333333333335,2.3333333333333335,5,1,0,0.7647058823529411,1.0,33.0,29.0,0.8787878787878788,0.9166913475777448,-0.21104294478527608,118140,-181140.0,Education
7880482,18,F,BGD 3,Y,N,990.0,Fall 2010,Spring 2011,On Campus,1,90.0,2.6,SCHOOL 325,College/Beyond,College/Beyond,Bachelors,15,11,12.0,12.0,0,0,0,0.0,2.3333333333333335,2.0,5,1,0,0.7333333333333333,1.0,27.0,23.0,0.8518518518518519,0.0,0.0,0,0.0,STEM
7912717,18,M,BGD 3,Y,N,1220.0,Fall 2010,Spring 2011,On Campus,0,150.0,3.69,SCHOOL 19,College/Beyond,College/Beyond,Bachelors,20,20,13.0,13.0,0,0,0,0.0,2.3333333333333335,2.3333333333333335,5,1,0,1.0,1.0,33.0,33.0,1.0,0.0,0.0,0,0.0,Social Sciences
7888860,17,F,BGD 1,Y,N,910.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.6,SCHOOL 11,No Information,No Information,Bachelors,15,12,12.0,9.0,0,0,0,0.0,2.6666666666666665,2.6666666666666665,5,1,0,0.8,0.75,27.0,21.0,0.7777777777777778,0.0,0.0,0,0.0,Business
7970739,18,F,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.18,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,673800,1324500,650700,305520.0,2.3333333333333335,2.3333333333333335,5,1,0,1.0,1.0,27.0,27.0,1.0,0.4912797281993205,0.23066817667044168,673800,979320.0,Business
7933175,18,F,BGD 3,Y,N,910.0,Fall 2010,Spring 2011,On Campus,1,90.0,2.9,SCHOOL 262,High School,College/Beyond,Bachelors,15,12,18.0,14.0,0,0,0,0.0,2.0,2.0,5,1,0,0.8,0.7777777777777778,33.0,26.0,0.7878787878787878,0.0,0.0,0,0.0,Social Sciences
7863317,18,F,BGD 3,Y,N,830.0,Fall 2005,Spring 2006,On Campus,1,59.0,3.67,SCHOOL 181,High School,High School,Bachelors,14,11,13.0,13.0,0,0,0,0.0,2.0,2.3333333333333335,5,1,0,0.7857142857142857,1.0,27.0,24.0,0.8888888888888888,0.0,0.0,0,0.0,STEM
7785844,18,M,BGD 2,N,N,1030.0,Fall 2008,Spring 2009,Off Campus,0,0.0,3.43,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,12,10,16.0,16.0,800400,1255740,455340,452820.0,2.0,2.3333333333333335,5,0,1,0.8333333333333334,1.0,28.0,26.0,0.9285714285714286,0.3626069090735343,0.36060012422953797,800400,1253220.0,Undeclared
7832644,18,F,BGD 1,Y,N,910.0,Fall 2006,Spring 2007,Off Campus,1,69.0,3.6,SCHOOL 11,High School,High School,Bachelors,12,12,14.0,14.0,0,0,0,0.0,2.0,2.3333333333333335,5,0,1,1.0,1.0,26.0,26.0,1.0,0.0,0.0,0,0.0,Undeclared
7836277,18,F,BGD 1,Y,N,1110.0,Fall 2007,Spring 2008,Off Campus,1,0.0,2.88,SCHOOL 48,High School,Middle School/Junior High,Bachelors,13,9,4.0,4.0,1016760,1189920,173160,917160.0,2.0,2.3333333333333335,5,0,1,0.6923076923076923,1.0,17.0,13.0,0.7647058823529411,0.1455223880597015,0.7707745058491328,1016760,1933920.0,Social Sciences
8016417,18,F,BGD 4,Y,N,950.0,Fall 2007,Spring 2008,Off Campus,1,0.0,3.47,SCHOOL 34,High School,Middle School/Junior High,Bachelors,12,12,12.0,12.0,0,0,0,0.0,2.0,2.0,5,0,1,1.0,1.0,24.0,24.0,1.0,0.0,0.0,0,0.0,Education
